Genome_ID,SRA_Accession,amikacin,amoxicillin,bedaquiline,capreomycin,ciprofloxacin,clofazimine,cycloserine,delamanid,ethambutol,ethionamide,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,ofloxacin,para-aminosalicylic acid,prothionamide,pyrazinamide,rifabutin,rifampin,streptomycin
1773.43245,ERS3371850,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43275,ERS1987312,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43281,ERS1987376,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43371,ERS5317393,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43582,ERS5317466,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43658,ERS5304115,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.43676,ERS6421595,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.4489,SRR2100691,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.4506,SRR2100709,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.457,SRR2100779,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.4578,SRR2100787,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.4582,SRR2100791,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.469,SRR2100903,NA,NA,NA,NA,S,NA,NA,NA,S,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.4836,SRR2101055,S,S,NA,S,S,NA,NA,NA,R,NA,R,R,NA,NA,S,NA,NA,NA,R,NA,R,NA
1773.4874,SRR2101094,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.4951,SRR2101182,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.4965,SRR2101217,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.5842,SRR2100035,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,S,NA
1773.1855,ERR1034899,S,NA,NA,R,NA,NA,S,NA,S,S,R,S,NA,NA,NA,S,S,NA,S,NA,R,R
1773.19712,ERR181926,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.20021,ERR212119,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.20176,ERR221614,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.2094,ERR3256117,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.2104,ERR3256220,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.29365,ERR2041937,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,S,R,NA,S,R
1773.31064,ERS1987044,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.31067,ERS1987049,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.31229,ERS1987235,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.31325,ERS1987337,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.31782,ERS3371541,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,R,NA,NA,NA,NA,R,S
1773.31857,ERS3371623,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.31916,ERS3371682,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3209,ERS3371873,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.32172,ERS3371960,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.32209,ERS3372002,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.32267,ERS3372067,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,R,NA,NA,NA,NA,R,R
1773.32312,ERS5281211,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.32338,ERS5281245,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.32381,ERS5281315,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,R,NA,NA,NA,NA,R,R
1773.32432,ERS5281410,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.32436,ERS5281415,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.32437,ERS5281414,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3244,ERS5281419,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.32581,ERS5281609,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.33087,ERS5282291,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.33487,ERS5282799,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3351,ERS5282864,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.3401,ERS5298510,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34043,ERS5298549,S,NA,NA,R,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.34172,ERS5298685,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.34179,ERS5298691,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34232,ERS5298763,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34281,ERS5298819,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34452,ERS5300707,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.34622,ERS5301000,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.34666,ERS5301073,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34715,ERS5301236,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34729,ERS5301252,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34765,ERS5301340,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.34794,ERS5301848,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.35128,ERS5302317,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.35135,ERS5302323,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.35476,ERS5302730,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.35517,ERS5302771,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.356,ERS5302882,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.35611,ERS5302895,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.35628,ERS5302930,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.35749,ERS5303120,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.35856,ERS5303259,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.35913,ERS5303399,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.36355,ERS5304180,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.36601,ERS5312509,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36642,ERS5312548,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.36846,ERS5317295,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36904,ERS5317615,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36916,ERS5317634,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36929,ERS5317644,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3704,ERS5317768,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37043,ERS5317772,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37075,ERS5317807,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37086,ERS5317815,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37806,ERS5319247,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3783,ERS5319455,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37852,ERS5319483,S,NA,NA,R,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37917,ERS5319653,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.37982,ERS5319719,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38413,ERS5320220,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.38472,ERS5320280,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.38517,ERS5320339,S,NA,NA,R,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38538,ERS5320363,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38581,ERS5320403,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39168,ERS6402913,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.39173,ERS6402923,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.39213,ERS6402967,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.39249,ERS6403011,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39258,ERS6403022,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39265,ERS6403031,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39273,ERS6403042,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39298,ERS6403069,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39302,ERS6403071,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3936,ERS6403133,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.3954,ERS6403345,S,NA,NA,R,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3958,ERS6403393,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39582,ERS6403402,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.397,ERS6403533,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.39721,ERS6403556,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39751,ERS6403581,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40029,ERS6421578,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40095,ERS6421650,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.40139,ERS6421697,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40242,ERS6421808,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.40248,ERS6421814,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40293,ERS6421900,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.40317,ERS6421928,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40335,ERS6421972,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40366,ERS6422000,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40367,ERS6422003,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.40379,ERS6422015,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.4049,ERS6422184,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.40643,ERS5281196,S,NA,S,S,NA,S,NA,S,R,S,R,S,S,S,S,S,S,NA,NA,R,R,R
1773.40721,ERS5281278,S,NA,S,S,NA,S,NA,S,S,R,R,S,R,S,R,S,S,NA,NA,R,S,S
1773.40762,ERS5281319,S,NA,S,S,NA,S,NA,S,R,S,R,S,R,S,S,S,S,NA,NA,R,R,R
1773.40803,ERS5281363,S,NA,S,S,NA,S,NA,S,R,R,R,S,R,S,R,S,S,NA,NA,R,R,R
1773.40854,ERS5281413,S,NA,S,S,NA,S,NA,S,S,R,S,S,R,S,S,S,S,NA,NA,S,R,R
1773.41628,ERS5282298,S,NA,S,S,NA,S,NA,S,S,R,R,S,S,S,S,S,S,NA,NA,S,R,S
1773.42243,ERS5282947,S,NA,S,S,NA,S,NA,S,R,R,R,S,R,S,R,S,S,NA,NA,R,R,R
1773.42559,ERS5283284,R,NA,S,R,NA,S,NA,S,R,R,R,R,R,S,R,R,R,NA,NA,R,R,R
1773.42596,ERS5283317,S,NA,S,S,NA,S,NA,S,R,R,R,S,R,S,R,S,R,NA,NA,R,R,R
1773.42602,ERS5283400,S,NA,S,S,NA,S,NA,S,S,R,R,S,R,S,S,S,S,NA,NA,S,R,S
1773.43031,ERS5301327,R,NA,NA,R,NA,NA,NA,NA,S,NA,S,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43115,ERS5301845,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43154,ERS5302148,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43263,ERS1987047,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.43364,ERS5317317,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43457,ERS5317408,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.43499,ERS5317561,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.43529,ERS5317449,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43608,ERS6403317,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.43653,ERS6403567,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.43696,ERS5282381,R,NA,S,R,NA,R,NA,S,R,R,R,R,R,R,R,S,S,NA,NA,R,R,R
1773.43718,ERS5282791,S,NA,S,S,NA,S,NA,S,R,R,R,S,R,S,R,S,S,NA,NA,R,R,R
1773.18288,ERR1035265,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.1898,ERR161127,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.21725,ERR3256277,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.23423,ERR2120279,S,NA,NA,R,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.23449,ERR2120288,S,NA,S,R,NA,NA,S,S,S,S,R,S,NA,S,S,S,S,NA,R,NA,R,S
1773.31897,ERS3371660,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.33421,ERS5282705,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.33422,ERS5282706,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,R,NA,NA,NA,NA,R,R
1773.33495,ERS5282848,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.33503,ERS5282857,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.33518,ERS5282909,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,R,NA,NA,NA,NA,R,R
1773.33547,ERS5283132,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3402,ERS5298522,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.34431,ERS5300680,S,NA,NA,S,NA,NA,NA,NA,R,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.34451,ERS5300705,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.35891,ERS5303364,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36476,ERS5312369,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36581,ERS5312489,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.36862,ERS5317558,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38418,ERS5320224,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.3853,ERS5320357,S,NA,NA,R,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38544,ERS5320368,S,NA,NA,R,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38545,ERS5320369,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.3857,ERS5320391,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.38596,ERS5320417,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.38667,ERS5320491,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39255,ERS6403017,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.39442,ERS6403231,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39464,ERS6403257,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39489,ERS6403285,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39494,ERS6403289,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.39737,ERS6403566,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.40373,ERS6422007,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.40592,ERR3323730,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.42257,ERS5282966,S,NA,S,S,NA,S,NA,S,R,S,S,S,S,S,S,S,S,NA,NA,S,S,R
1773.42277,ERS5282983,S,NA,S,S,NA,S,NA,R,R,R,R,S,R,S,R,S,S,NA,NA,R,R,R
1773.42395,ERS5283114,S,NA,S,S,NA,S,NA,S,R,R,R,S,R,S,R,R,S,NA,NA,R,R,R
1773.42422,ERS5283146,S,NA,S,R,NA,S,NA,S,S,R,S,R,S,S,S,S,S,NA,NA,S,S,R
1773.42697,ERR7361966,R,NA,NA,S,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,R,S
1773.43558,ERS5317495,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.18523,ERR1034874,R,NA,NA,R,NA,NA,S,NA,S,R,R,R,NA,NA,NA,S,S,NA,R,NA,R,R
1773.18642,ERR1034763,S,NA,NA,S,S,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,S,NA,S,R
1773.32363,ERS5281286,R,NA,NA,R,NA,NA,NA,NA,S,NA,R,R,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.32411,ERS5281358,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.33072,ERS5282263,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.3328,ERS5282531,S,NA,NA,S,NA,NA,NA,NA,S,NA,R,S,NA,NA,NA,R,NA,NA,NA,NA,R,R
1773.33751,ERS5298080,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.35043,ERS5302204,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.39043,ERS6402769,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.40299,ERS6421910,S,NA,NA,S,NA,NA,NA,NA,R,NA,R,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.43475,ERS5317444,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,R,R
1773.1852,ERR1034866,S,NA,NA,S,NA,NA,S,NA,S,R,R,S,NA,NA,NA,S,S,NA,R,NA,R,R
1773.32546,ERS5281569,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,S
1773.39207,ERS6402959,S,NA,NA,S,NA,NA,NA,NA,S,NA,S,S,NA,NA,NA,S,NA,NA,NA,NA,S,R
1773.42248,ERS5282958,S,NA,S,S,NA,S,NA,S,R,R,R,S,R,S,S,S,S,NA,NA,R,R,R
1773.42313,ERS5283030,S,NA,S,S,NA,S,NA,S,S,R,S,S,R,S,R,R,S,NA,NA,S,S,S
